angle,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
315,-0.053837,-0.164668,-0.189488,-0.133848,-0.164676,-0.212901,-0.252041,-0.263230,-0.278819,-0.321249,-0.373291,-0.357655,-0.364470,-0.361698,-0.376104,-0.344836,-0.000021,0.879751,0.521933,0.613851,0.101153,0.132977,0.268339,0.332043,0.370882,0.364931,0.613246,0.386754,0.599604,0.473007
315,-0.025162,-0.083068,-0.086025,-0.128854,-0.147537,-0.197518,-0.288846,-0.268057,-0.274411,-0.317227,-0.343532,-0.317920,-0.309449,-0.393359,-0.476152,-0.479592,-0.000063,0.967298,0.447847,0.604533,0.267256,0.345288,0.586806,0.852527,1.009331,1.121587,0.559884,0.440116,0.289453,0.214293
315,-0.020346,-0.082830,-0.083525,-0.134065,-0.143129,-0.199926,-0.287969,-0.266677,-0.277587,-0.320102,-0.347881,-0.320349,-0.322918,-0.420174,-0.505977,-0.501509,-0.000063,0.979201,0.441514,0.607891,0.248018,0.341683,0.573804,0.855082,1.118058,1.324903,0.559388,0.440612,0.251508,0.153819
315,-0.020387,-0.082798,-0.083520,-0.133913,-0.143035,-0.199653,-0.287010,-0.267198,-0.277341,-0.319683,-0.347488,-0.320650,-0.323011,-0.419631,-0.506160,-0.501124,-0.000063,0.979137,0.442297,0.615340,0.240046,0.331130,0.584903,0.854206,1.117441,1.317525,0.559574,0.440426,0.252632,0.154277
315,-0.002834,-0.028141,-0.050949,-0.053502,-0.085899,-0.145115,-0.207918,-0.225103,-0.221221,-0.270279,-0.278986,-0.301209,-0.288178,-0.301990,-0.297313,-0.207768,-0.000042,0.995872,0.344718,0.454151,0.260987,0.355885,0.590525,0.702034,0.559251,0.345785,0.529122,0.470878,0.287079,0.241985
315,-0.009201,-0.040763,-0.022855,-0.062274,-0.092326,-0.155674,-0.221688,-0.211813,-0.222571,-0.268149,-0.307093,-0.296086,-0.325488,-0.377498,-0.455090,-0.485329,-0.000021,0.921236,0.401651,0.507413,0.300394,0.423784,0.665045,0.940560,1.186367,1.361932,0.608844,0.391156,0.575813,0.391689
315,-0.015869,-0.053045,-0.032886,-0.058353,-0.090325,-0.160285,-0.220052,-0.211576,-0.222899,-0.264619,-0.302343,-0.287166,-0.322169,-0.378956,-0.444378,-0.468461,-0.000021,0.932667,0.378040,0.512998,0.297736,0.413145,0.674111,0.945123,1.193223,1.368502,0.602923,0.397077,0.570207,0.431113
315,-0.014814,-0.052621,-0.049674,-0.060924,-0.095894,-0.165095,-0.219265,-0.208574,-0.226265,-0.262267,-0.293385,-0.241750,-0.309528,-0.364675,-0.411826,-0.403139,-0.000021,0.923121,0.412126,0.497430,0.282275,0.413191,0.664947,0.962999,1.129046,1.200530,0.594225,0.405775,0.602182,0.491050
315,-0.059962,-0.164102,-0.192906,-0.145821,-0.156882,-0.220561,-0.248102,-0.262594,-0.279684,-0.328795,-0.367473,-0.365606,-0.365400,-0.383858,-0.390942,-0.351449,-0.000021,0.887488,0.527866,0.579574,0.104561,0.150625,0.250721,0.355205,0.381476,0.386304,0.602878,0.397122,0.466062,0.359772
315,-0.059460,-0.164059,-0.193330,-0.145798,-0.156962,-0.220584,-0.247970,-0.262154,-0.279639,-0.329670,-0.368332,-0.366369,-0.366285,-0.383284,-0.390918,-0.353054,-0.000021,0.887609,0.529502,0.578572,0.103728,0.149463,0.258812,0.360595,0.388228,0.410401,0.603212,0.396788,0.470117,0.362166
315,-0.059415,-0.163993,-0.193481,-0.145796,-0.156986,-0.220640,-0.247863,-0.261818,-0.279614,-0.329441,-0.368140,-0.365698,-0.366116,-0.383021,-0.391058,-0.352471,-0.000021,0.887864,0.529462,0.577539,0.103881,0.149205,0.254334,0.360925,0.381589,0.401058,0.602987,0.397013,0.469029,0.362206
315,-0.042110,-0.156565,-0.208668,-0.161193,-0.163291,-0.218905,-0.244317,-0.246281,-0.289371,-0.342894,-0.376980,-0.360734,-0.370747,-0.364606,-0.375844,-0.361040,-0.000021,0.903003,0.534957,0.570352,0.106870,0.158860,0.271278,0.362555,0.401130,0.471330,0.611356,0.388644,0.700838,0.600047
315,-0.012562,-0.073873,-0.079542,-0.069768,-0.111861,-0.176794,-0.252624,-0.225649,-0.240614,-0.308288,-0.342769,-0.321537,-0.340001,-0.381926,-0.472079,-0.505616,-0.000042,0.977035,0.429143,0.544110,0.264638,0.412918,0.605988,0.910646,1.201535,1.224444,0.551434,0.448566,0.253093,0.173605
315,-0.012559,-0.073297,-0.079490,-0.070091,-0.111902,-0.177058,-0.252629,-0.225815,-0.240915,-0.308627,-0.342528,-0.322906,-0.341050,-0.383412,-0.475618,-0.510082,-0.000042,0.977834,0.424133,0.556014,0.255907,0.408167,0.614600,0.915069,1.193403,1.249472,0.551980,0.448020,0.245322,0.160597
315,-0.012555,-0.073283,-0.079429,-0.070078,-0.111849,-0.177054,-0.252612,-0.225768,-0.240899,-0.308580,-0.342407,-0.322875,-0.341054,-0.383429,-0.475534,-0.510207,-0.000042,0.977834,0.424019,0.556419,0.258695,0.409116,0.603664,0.902952,1.192779,1.260139,0.551976,0.448024,0.245265,0.160541
315,-0.005221,-0.028337,-0.024780,-0.077735,-0.086315,-0.115057,-0.185220,-0.185105,-0.184910,-0.233015,-0.277015,-0.202270,-0.232372,-0.246940,-0.231560,-0.259791,-0.000063,0.994581,0.347822,0.477690,0.271100,0.346030,0.541495,0.663818,0.546348,0.306272,0.522598,0.477402,0.259232,0.223290
315,0.004008,-0.039472,-0.029221,-0.067837,-0.085934,-0.152486,-0.207261,-0.216115,-0.219374,-0.268487,-0.304437,-0.292860,-0.299576,-0.340843,-0.411770,-0.414938,-0.000021,0.979993,0.345237,0.507041,0.293628,0.421322,0.667453,0.936725,1.147945,1.199060,0.578321,0.421679,0.521341,0.406298
315,0.011592,0.014144,-0.008715,-0.020331,-0.005490,0.003655,0.008583,0.001534,-0.007207,-0.012955,-0.007323,0.025535,0.004422,-0.007465,-0.013672,-0.008979,-0.000875,-0.031475,-0.069134,0.262516,0.199062,0.479161,0.380127,0.689510,0.192294,0.859415,0.501319,0.498681,1.482350,1.481554
315,0.000465,-0.014835,0.015809,0.007701,-0.011672,-0.029945,-0.003354,0.011366,-0.002576,-0.000491,0.000846,0.000523,0.023978,-0.012254,0.008355,0.013437,0.000896,-0.039210,0.017121,0.547910,0.305339,0.724796,0.395853,1.352671,0.449394,1.095793,0.499223,0.500777,1.484702,1.486606
315,0.010851,0.006075,-0.016323,0.002101,0.007367,0.008383,0.020988,-0.008365,-0.008568,-0.001934,-0.005881,0.007081,-0.025485,-0.002968,0.002054,0.010467,-0.000875,-0.038330,0.010315,0.414838,0.336842,0.839012,0.232051,0.974838,0.344558,1.263949,0.501109,0.498891,1.487652,1.485590
315,-0.000011,0.011085,0.008633,0.002249,-0.007899,-0.011297,0.000771,0.004732,0.006092,-0.006820,0.010665,0.003528,0.027121,0.009724,0.024975,-0.000150,0.000896,-0.039026,0.168327,0.657866,0.296199,0.811207,0.420756,1.127725,0.400311,1.135416,0.498536,0.501464,1.486769,1.484830
315,-0.061642,-0.167374,-0.191957,-0.143337,-0.161359,-0.219776,-0.251359,-0.259038,-0.277509,-0.332004,-0.368043,-0.369150,-0.361222,-0.379334,-0.386506,-0.349110,-0.000021,0.888989,0.528905,0.577489,0.101614,0.140735,0.254588,0.343051,0.375967,0.389857,0.602203,0.397797,0.457570,0.357007
315,-0.060881,-0.166987,-0.192515,-0.143158,-0.161353,-0.219557,-0.250612,-0.258880,-0.278153,-0.331710,-0.369219,-0.369800,-0.363999,-0.379346,-0.387134,-0.353554,-0.000021,0.888762,0.526303,0.577228,0.101389,0.144118,0.258517,0.346462,0.384785,0.381149,0.603391,0.396609,0.468535,0.362628
315,-0.060607,-0.166950,-0.192524,-0.143175,-0.161320,-0.219598,-0.250611,-0.258895,-0.278336,-0.331663,-0.369497,-0.370077,-0.364185,-0.379459,-0.387115,-0.353926,-0.000021,0.888969,0.527525,0.576620,0.101277,0.144360,0.261475,0.349495,0.384556,0.387045,0.603257,0.396743,0.468362,0.362701
315,-0.035153,-0.135644,-0.186141,-0.138973,-0.165826,-0.214357,-0.242255,-0.244389,-0.279785,-0.327481,-0.360539,-0.360157,-0.356642,-0.359287,-0.370603,-0.357950,0.000000,0.893229,0.489536,0.507139,0.120080,0.139532,0.269675,0.316330,0.336822,0.416339,0.612941,0.387059,0.741057,0.617575
315,-0.017212,-0.068479,-0.094477,-0.109841,-0.118271,-0.174132,-0.242186,-0.220438,-0.235700,-0.289907,-0.373062,-0.333885,-0.340760,-0.431779,-0.497356,-0.512891,-0.000042,0.969365,0.432045,0.591020,0.277981,0.394140,0.626651,0.846762,1.089764,1.152726,0.557134,0.442866,0.260851,0.186080
315,-0.016258,-0.068494,-0.093541,-0.102279,-0.115875,-0.172556,-0.239303,-0.218388,-0.232737,-0.285660,-0.348965,-0.330274,-0.331496,-0.426593,-0.501057,-0.514089,-0.000042,0.973411,0.430992,0.588109,0.270075,0.399051,0.615410,0.886136,1.111691,1.162825,0.556584,0.443416,0.253047,0.174684
315,-0.016281,-0.068480,-0.093473,-0.102280,-0.115824,-0.172554,-0.239309,-0.218399,-0.232670,-0.285728,-0.348803,-0.330387,-0.331449,-0.426213,-0.501044,-0.513939,-0.000042,0.973411,0.431461,0.587969,0.271481,0.400390,0.613843,0.882710,1.110916,1.178399,0.556598,0.443402,0.253135,0.174730
0,0.006528,0.012834,0.010939,0.031815,0.024940,0.010224,-0.008410,0.011122,0.037591,0.027536,0.003477,0.023387,-0.015903,-0.036121,-0.028049,0.048275,0.000000,0.993255,0.003394,-0.019188,0.026897,-0.013235,-0.035541,-0.026682,-0.056866,-0.090680,0.493675,0.506325,0.605037,0.605406
0,0.004340,0.009751,0.026520,0.029394,0.015281,0.010386,0.001521,0.009973,0.016911,0.001771,-0.007725,-0.009591,-0.025420,-0.040605,-0.042536,-0.028283,0.000000,0.998564,-0.000934,-0.007059,0.011342,0.013305,-0.006553,-0.003907,-0.000470,0.000177,0.498900,0.501100,0.465696,0.445865
0,0.004064,0.009537,0.026541,0.028648,0.016654,0.011599,0.001807,0.009070,0.016636,0.001918,-0.006697,-0.009036,-0.025018,-0.045503,-0.043359,-0.028801,0.000000,0.998540,0.001250,-0.002124,0.009619,0.010708,-0.004693,-0.003529,0.004819,0.001392,0.498735,0.501265,0.457278,0.438209
0,0.004758,0.013520,0.027615,0.017405,0.012421,0.012488,0.001128,0.006160,0.018829,0.004254,-0.009387,-0.007798,-0.025036,-0.036313,-0.041009,-0.033590,0.000000,0.994871,-0.001549,-0.002612,0.003500,0.011824,0.002858,-0.002193,-0.004528,-0.020384,0.501427,0.498573,0.672477,0.652964
0,0.006057,0.016670,0.006778,0.028549,0.024862,0.007595,-0.009947,0.008064,0.032271,0.022477,0.000843,-0.005032,-0.017922,-0.030235,-0.039769,0.018039,0.000000,0.999673,-0.000925,-0.026793,0.022270,-0.018739,-0.037101,-0.027221,-0.057787,-0.107169,0.496081,0.503919,0.250035,0.248135
0,0.006088,0.016687,0.006919,0.028622,0.024945,0.007546,-0.009986,0.008145,0.032341,0.022542,0.000848,-0.004997,-0.017904,-0.030394,-0.039763,0.018139,0.000000,0.999672,-0.000714,-0.026705,0.022427,-0.018726,-0.037208,-0.027483,-0.057875,-0.107071,0.496084,0.503916,0.241426,0.239428
0,0.006089,0.016686,0.006920,0.028628,0.024951,0.007546,-0.009983,0.008148,0.032343,0.022541,0.000846,-0.005007,-0.017905,-0.030397,-0.039740,0.018111,0.000000,0.999672,-0.000750,-0.026770,0.022387,-0.018778,-0.037177,-0.027519,-0.057923,-0.107211,0.496084,0.503916,0.241394,0.239389
0,0.009813,0.008771,-0.011268,0.012214,0.020554,0.000028,-0.011413,0.001825,0.017306,0.019350,0.002765,-0.001069,-0.014151,-0.030027,-0.016268,0.018360,0.000000,0.999648,-0.006639,-0.011457,0.011229,-0.012930,-0.037020,-0.034535,-0.048250,-0.057679,0.496713,0.503287,0.327818,0.323878
0,0.009664,0.014904,-0.001360,0.040312,0.023937,0.011222,-0.013642,0.007521,0.034279,0.024835,-0.000180,0.014384,-0.024272,-0.030118,-0.030507,0.019124,0.000000,0.998927,-0.001507,-0.029061,0.012827,-0.020035,-0.026141,-0.020062,-0.065137,-0.115916,0.495234,0.504766,0.486335,0.482052
0,-0.014490,0.014639,0.003703,-0.004427,0.019171,-0.017842,-0.007080,-0.008048,-0.013668,0.000310,-0.000933,0.007358,0.007709,0.018782,-0.010781,-0.004786,-0.000875,-0.029898,0.144136,0.323059,0.183882,0.251364,0.484098,0.748444,0.306757,0.732609,0.500615,0.499385,1.479893,1.477995
0,0.010121,-0.018987,0.005978,-0.003229,0.000225,0.004923,0.017330,-0.015588,-0.011786,0.013457,0.007941,-0.000106,-0.003482,-0.013709,-0.000202,0.006180,0.000896,-0.037595,0.137067,0.420120,0.235512,0.740898,0.218906,1.029128,0.584728,1.279504,0.498963,0.501037,1.483983,1.487021
0,0.004797,0.015340,0.013528,0.030369,0.014396,0.007439,-0.000450,0.007987,0.017024,0.002138,-0.009859,-0.012420,-0.037681,-0.043012,-0.041702,-0.026197,0.000000,0.996801,0.006914,-0.010383,0.013125,0.009596,-0.000052,-0.009081,0.012081,-0.000689,0.500731,0.499269,0.632043,0.611670
0,0.004357,0.010873,0.030735,0.029454,0.011023,0.005505,0.002608,0.010350,0.014970,0.000942,-0.010003,-0.008147,-0.023024,-0.038579,-0.042572,-0.022890,0.000000,0.998589,-0.001762,-0.008087,0.011950,0.011691,-0.004922,-0.002226,0.001692,0.002304,0.498655,0.501345,0.454381,0.435977
0,0.004353,0.010876,0.030672,0.029430,0.011039,0.005629,0.002595,0.010331,0.015050,0.000915,-0.009984,-0.008278,-0.023102,-0.038760,-0.042286,-0.023377,0.000000,0.998583,-0.001846,-0.007999,0.011664,0.011891,-0.006664,-0.002825,0.005559,0.005643,0.498708,0.501292,0.458518,0.440015
0,0.004375,0.010866,0.030663,0.029509,0.010893,0.005573,0.002997,0.010372,0.015010,0.000894,-0.010733,-0.007564,-0.023545,-0.041211,-0.042025,-0.021849,0.000000,0.998581,-0.001065,-0.008252,0.010825,0.012136,-0.004431,-0.002630,0.001001,0.002822,0.498626,0.501374,0.454596,0.436360
0,0.004775,0.015704,0.022528,0.028373,0.013978,0.005122,0.001093,0.011703,0.007792,-0.000889,-0.011230,-0.006886,-0.022772,-0.037297,-0.042509,-0.023233,0.000000,0.994860,0.003334,-0.009924,0.013241,0.013164,-0.020068,-0.007936,-0.016228,0.015694,0.501245,0.498755,0.689476,0.669184
0,0.006298,0.015680,-0.000523,0.030899,0.023849,0.011124,-0.008372,0.007062,0.036461,0.023966,0.002050,-0.003693,-0.017724,-0.030735,-0.035971,0.024472,0.000000,0.999658,0.003018,-0.026671,0.020370,-0.018032,-0.038166,-0.032463,-0.057349,-0.103904,0.495750,0.504250,0.258138,0.257663
0,0.006322,0.015691,-0.000448,0.030663,0.023482,0.010957,-0.008591,0.006905,0.036467,0.024235,0.002319,-0.004019,-0.017798,-0.030531,-0.036154,0.024179,0.000000,0.999643,-0.001475,-0.025898,0.023307,-0.017741,-0.038185,-0.028214,-0.057217,-0.107211,0.495853,0.504147,0.255425,0.254163
0,0.006323,0.015693,-0.000445,0.030669,0.023465,0.010953,-0.008599,0.006902,0.036495,0.024223,0.002326,-0.004005,-0.017803,-0.030557,-0.036134,0.024210,0.000000,0.999643,-0.001442,-0.025777,0.023100,-0.017701,-0.038123,-0.028284,-0.057167,-0.107381,0.495855,0.504145,0.255416,0.254133
0,0.006692,0.022329,0.030544,0.036775,0.016141,0.016820,-0.002110,-0.008535,0.090317,0.026980,0.036733,-0.000651,-0.004274,-0.029252,-0.039350,0.022290,0.000000,0.998622,0.007034,-0.012224,-0.010770,-0.067570,-0.076078,0.008983,-0.053336,-0.118081,0.492935,0.507065,0.281879,0.291602
0,0.010186,0.016667,0.007933,0.031601,0.023330,0.003979,0.001051,0.008629,0.039120,0.024175,0.008113,0.004661,-0.019780,-0.035003,-0.037969,0.025748,0.000000,0.998926,0.011529,-0.048141,0.025916,-0.013829,-0.039369,-0.025714,-0.050248,-0.085388,0.494389,0.505611,0.492427,0.490759
0,0.002470,0.019357,0.007087,0.020254,0.012340,-0.006448,-0.008992,-0.002493,0.023761,0.019799,0.011097,-0.027873,-0.016807,-0.003025,-0.037776,-0.002987,0.000000,0.876849,0.005039,-0.011680,0.020911,0.013214,0.007026,-0.011176,-0.069634,0.121787,0.499559,0.500441,1.010069,0.999690
0,0.002533,-0.009287,-0.006935,0.003017,0.014349,-0.026489,-0.014391,-0.002555,0.034530,-0.014892,-0.026755,-0.017662,-0.004316,0.008690,0.018391,0.012977,0.000896,-0.031612,0.176502,0.237146,0.112714,0.324417,0.247148,0.889166,0.415799,0.903460,0.499085,0.500915,1.477798,1.482389
0,-0.002989,0.001879,-0.003646,-0.002506,0.022747,0.000189,0.016432,-0.001468,-0.018845,-0.004583,-0.003963,0.000205,-0.021860,-0.014442,-0.004571,-0.000514,-0.000875,-0.036874,-0.064403,0.374691,0.374714,0.897559,0.225940,1.065830,0.402127,1.128738,0.501467,0.498533,1.486848,1.486420
0,0.004057,0.013253,0.031424,0.027004,0.014477,0.001138,0.000414,0.006689,0.015278,0.001561,-0.008999,-0.010911,-0.023031,-0.037958,-0.043157,-0.020179,0.000000,0.999101,-0.000225,-0.014233,0.013113,0.010028,-0.004763,-0.006860,0.006483,-0.001848,0.497946,0.502054,0.419802,0.404502
0,0.004237,0.011897,0.031361,0.027778,0.014525,0.002999,0.001149,0.007933,0.014770,0.002311,-0.008833,-0.010728,-0.022559,-0.037134,-0.043286,-0.023224,0.000000,0.998542,-0.002386,-0.007944,0.011215,0.012578,-0.004495,-0.001852,-0.001236,-0.000854,0.498684,0.501316,0.458449,0.440045
0,0.004231,0.011882,0.031295,0.027774,0.014518,0.003023,0.001131,0.007991,0.014852,0.002203,-0.009129,-0.010856,-0.022384,-0.037240,-0.043389,-0.023286,0.000000,0.998542,-0.002826,-0.007963,0.011507,0.011849,-0.005436,-0.003428,-0.002574,0.005221,0.498699,0.501301,0.459176,0.440822
0,0.006847,0.001824,0.029895,0.034878,0.012602,-0.004217,0.006825,0.009496,0.021391,0.008103,-0.008748,-0.003706,-0.025045,-0.035014,-0.039643,-0.026751,0.000000,0.990334,0.024672,0.024763,-0.019200,0.029497,-0.005247,-0.012565,-0.000576,-0.013462,0.502175,0.497825,0.693839,0.667287
0,0.006141,0.016117,0.003925,0.024160,0.022940,0.006111,-0.010939,0.004967,0.033972,0.024404,0.003662,-0.003808,-0.017652,-0.031821,-0.029426,0.021498,0.000000,0.999616,-0.007387,-0.026306,0.024096,-0.018114,-0.029500,-0.028713,-0.062255,-0.094004,0.496140,0.503860,0.351738,0.351088
0,0.006221,0.017837,0.003440,0.026765,0.024362,0.006638,-0.010947,0.005955,0.035693,0.024080,0.002802,-0.004482,-0.018309,-0.034374,-0.033094,0.023822,0.000000,0.999663,-0.000935,-0.026984,0.022284,-0.017983,-0.037413,-0.027243,-0.057762,-0.108253,0.496189,0.503811,0.253333,0.251434
0,0.006219,0.017814,0.003418,0.026774,0.024334,0.006640,-0.010944,0.005946,0.035686,0.024081,0.002816,-0.004474,-0.018319,-0.034367,-0.033118,0.023837,0.000000,0.999663,-0.000909,-0.026929,0.022258,-0.018047,-0.037122,-0.027012,-0.057769,-0.108104,0.496203,0.503797,0.252828,0.250818
0,0.006878,0.019463,0.006314,0.014701,0.014353,0.007533,-0.000387,0.004738,0.043516,0.022090,-0.000309,-0.013709,-0.017536,-0.027248,-0.037032,0.017802,0.000000,0.999704,0.000547,-0.003277,0.023959,-0.029503,-0.041331,-0.057083,-0.025356,-0.081700,0.495575,0.504425,0.283374,0.283409
0,0.009038,0.024195,0.013115,0.031543,0.017607,0.007216,-0.011859,0.009127,0.042201,0.024453,0.015135,-0.005152,-0.020470,-0.018486,-0.022311,0.026798,0.000000,0.999393,-0.000579,-0.038846,0.023504,-0.016954,-0.040070,-0.025777,-0.061555,-0.078002,0.494080,0.505920,0.412392,0.414046
0,0.009145,0.010989,0.005247,0.024237,0.023977,-0.007227,-0.002862,0.015611,0.036640,0.025200,0.015120,-0.017108,-0.007198,-0.018625,-0.040795,0.071136,0.000000,0.978464,0.013740,-0.042200,0.017979,-0.022124,-0.036286,-0.017564,-0.064035,-0.020464,0.495748,0.504252,0.652667,0.642493
0,-0.013882,0.023989,-0.025285,-0.009667,-0.002327,-0.001392,-0.001660,-0.003499,0.008148,0.013930,0.002809,0.005615,-0.014967,0.006452,-0.008893,-0.025194,-0.000875,-0.039157,0.042153,0.617359,0.353743,0.818948,0.229717,1.052245,0.408468,1.117578,0.501669,0.498331,1.486459,1.483220
0,0.009587,-0.012509,0.014171,-0.003860,-0.012591,0.013773,-0.007473,0.000406,0.017077,0.001555,0.007084,-0.007606,0.009794,0.000614,0.000178,0.014834,0.000896,-0.038633,0.084587,0.527226,0.277976,0.627764,0.401203,1.132494,0.533700,1.261026,0.498308,0.501692,1.485560,1.486988
0,-0.009050,0.009200,-0.020028,0.002440,-0.000970,0.006837,0.007042,0.002620,0.005902,-0.001765,-0.012033,0.006027,-0.007894,0.009050,-0.014914,-0.013609,-0.000875,-0.039713,-0.023696,0.562178,0.518237,0.914709,0.254479,1.061138,0.351329,1.388960,0.502169,0.497831,1.487785,1.484865
0,0.004849,0.017970,0.017002,0.029067,0.017159,0.005418,0.001172,0.008982,0.013563,0.004770,-0.026095,-0.010614,-0.009584,-0.051286,-0.041512,-0.002640,0.000000,0.924724,0.020754,-0.000754,-0.022806,-0.008368,-0.002320,0.046802,0.002106,-0.002409,0.503783,0.496217,0.964169,0.934247
0,0.004107,0.010744,0.030664,0.028192,0.012383,0.003492,0.002231,0.008348,0.014886,0.000479,-0.009190,-0.009637,-0.021018,-0.040387,-0.041990,-0.023032,0.000000,0.998571,-0.001007,-0.006508,0.010542,0.010970,-0.007415,-0.002308,-0.002787,0.005982,0.498906,0.501094,0.457391,0.438299
0,0.004164,0.010769,0.030703,0.028105,0.012465,0.003485,0.002175,0.008515,0.014681,0.000568,-0.009298,-0.009568,-0.021676,-0.040032,-0.042465,-0.023184,0.000000,0.998558,-0.001101,-0.006487,0.010938,0.010296,-0.000731,-0.005061,-0.002611,0.003308,0.499030,0.500970,0.463660,0.444109
0,0.004157,0.010762,0.030668,0.028048,0.012478,0.003472,0.002273,0.008410,0.014569,0.000661,-0.009188,-0.009755,-0.021761,-0.039923,-0.042306,-0.023398,0.000000,0.998559,-0.000935,-0.006573,0.010803,0.010527,-0.005239,-0.003208,-0.002982,0.004716,0.499009,0.500991,0.462836,0.443422
0,0.005362,0.012407,0.028127,0.025354,0.020074,0.002546,0.002993,0.007204,0.014508,-0.000357,-0.007698,-0.008195,-0.024463,-0.036719,-0.038472,-0.022295,0.000000,0.995228,0.005098,-0.010938,0.026900,0.009707,-0.001804,0.003355,0.010933,-0.006383,0.501536,0.498464,0.707668,0.684319
0,0.006597,0.015633,0.000347,0.028020,0.020048,0.009430,-0.010513,0.006713,0.032080,0.022830,-0.000701,-0.001089,-0.015917,-0.030369,-0.033923,0.023806,0.000000,0.999654,-0.001049,-0.026665,0.021793,-0.018093,-0.035529,-0.030257,-0.058731,-0.103888,0.496798,0.503202,0.287444,0.284374
0,0.006704,0.015719,0.000287,0.028698,0.020391,0.008809,-0.010583,0.006713,0.032310,0.022909,-0.000666,-0.001528,-0.016191,-0.030512,-0.033948,0.023415,0.000000,0.999691,-0.001210,-0.025634,0.022530,-0.017643,-0.037623,-0.027345,-0.058820,-0.105194,0.496791,0.503209,0.272273,0.268965
0,0.006709,0.015727,0.000300,0.028703,0.020413,0.008784,-0.010564,0.006719,0.032337,0.022942,-0.000575,-0.001479,-0.016066,-0.030487,-0.033911,0.023476,0.000000,0.999691,-0.001115,-0.025554,0.021986,-0.017944,-0.037302,-0.027550,-0.059147,-0.104059,0.496787,0.503213,0.272915,0.269593
0,0.007281,0.021365,0.001149,0.013184,0.024102,0.004750,-0.009902,0.007065,0.028607,0.021519,0.008254,-0.002615,-0.018483,-0.032073,-0.026956,0.016958,0.000000,0.999904,-0.011677,0.011197,0.013656,-0.016669,-0.030557,-0.000146,-0.039629,-0.066337,0.496458,0.503542,0.293297,0.289491
